order_id,order_date,product_id,product_name,category,option_size,option_color,quantity,unit_price,line_revenue,customer_id,channel
O26061804428,2026-06-18,P502,잠옷 세트,세트,S,네이비,1,28000,28000,C04347,web
O26061804429,2026-06-18,P601,코튼 헤어밴드,악세서리,S,아이보리,1,9900,9900,C00340,web
O26061804430,2026-06-18,P602,니트 비니,악세서리,S,코랄,1,13000,13000,C02283,web
O26061804431,2026-06-18,P602,니트 비니,악세서리,S,코랄,1,13000,13000,C04917,web
O26061904432,2026-06-19,P101,데일리 베이직 티셔츠,상의,XL,코랄,1,15900,15900,C04258,web
O26061904433,2026-06-19,P101,데일리 베이직 티셔츠,상의,L,아이보리,1,15900,15900,C05105,web
O26061904434,2026-06-19,P102,프릴 카라 블라우스,상의,M,네이비,1,32000,32000,C01802,web
O26061904435,2026-06-19,P103,스트라이프 긴팔티,상의,M,그레이,1,21000,21000,C00189,web
O26061904436,2026-06-19,P104,고밀도 맨투맨,상의,M,코랄,1,29000,29000,C00580,web
O26061904437,2026-06-19,P105,루즈핏 니트,상의,M,카키,1,39000,39000,C00431,web
O26061904438,2026-06-19,P201,코튼 조거 팬츠,하의,S,코랄,1,24000,24000,C03993,web
O26061904439,2026-06-19,P201,코튼 조거 팬츠,하의,XL,그레이,1,24000,24000,C02805,web
O26061904440,2026-06-19,P201,코튼 조거 팬츠,하의,XL,코랄,1,24000,24000,C00375,web
O26061904441,2026-06-19,P201,코튼 조거 팬츠,하의,L,아이보리,1,24000,24000,C01035,web
O26061904442,2026-06-19,P201,코튼 조거 팬츠,하의,XS,네이비,1,24000,24000,C00911,web
O26061904443,2026-06-19,P202,데님 오버올,하의,L,아이보리,1,39000,39000,C02247,web
O26061904444,2026-06-19,P202,데님 오버올,하의,S,코랄,1,39000,39000,C04654,web
O26061904445,2026-06-19,P203,레깅스 2종세트,하의,XS,네이비,1,18000,18000,C00518,web
O26061904446,2026-06-19,P203,레깅스 2종세트,하의,S,카키,1,18000,18000,C04332,web
O26061904447,2026-06-19,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C04956,web
O26061904448,2026-06-19,P401,플라워 원피스,원피스,S,카키,1,36000,36000,C00082,web
O26061904449,2026-06-19,P402,린넨 셔츠 원피스,원피스,L,코랄,1,47000,47000,C01220,web
O26061904450,2026-06-19,P402,린넨 셔츠 원피스,원피스,M,네이비,1,47000,47000,C03456,web
O26061904451,2026-06-19,P402,린넨 셔츠 원피스,원피스,S,그레이,1,47000,47000,C04381,web
O26061904452,2026-06-19,P402,린넨 셔츠 원피스,원피스,S,네이비,1,47000,47000,C00832,web
O26061904453,2026-06-19,P402,린넨 셔츠 원피스,원피스,L,네이비,1,47000,47000,C01502,web
O26061904454,2026-06-19,P501,상하 세트 (티+팬츠),세트,M,아이보리,1,42000,42000,C01783,web
O26061904455,2026-06-19,P502,잠옷 세트,세트,XS,그레이,1,28000,28000,C02945,web
O26061904456,2026-06-19,P602,니트 비니,악세서리,L,아이보리,1,13000,13000,C01886,web
O26062004457,2026-06-20,P101,데일리 베이직 티셔츠,상의,L,아이보리,1,15900,15900,C01215,web
O26062004458,2026-06-20,P101,데일리 베이직 티셔츠,상의,XL,카키,1,15900,15900,C00821,web
O26062004459,2026-06-20,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C04736,web
O26062004460,2026-06-20,P102,프릴 카라 블라우스,상의,S,아이보리,1,32000,32000,C04275,web
O26062004461,2026-06-20,P102,프릴 카라 블라우스,상의,M,네이비,1,32000,32000,C03791,web
O26062004462,2026-06-20,P103,스트라이프 긴팔티,상의,XS,코랄,1,21000,21000,C00367,web
O26062004463,2026-06-20,P103,스트라이프 긴팔티,상의,XS,카키,1,21000,21000,C00298,web
O26062004464,2026-06-20,P202,데님 오버올,하의,S,아이보리,1,39000,39000,C01563,web
O26062004465,2026-06-20,P202,데님 오버올,하의,M,코랄,1,39000,39000,C00428,web
O26062004466,2026-06-20,P202,데님 오버올,하의,L,아이보리,1,39000,39000,C00287,web
O26062004467,2026-06-20,P203,레깅스 2종세트,하의,XS,그레이,1,18000,18000,C00323,web
O26062004468,2026-06-20,P203,레깅스 2종세트,하의,S,카키,1,18000,18000,C04414,web
O26062004469,2026-06-20,P203,레깅스 2종세트,하의,S,아이보리,1,18000,18000,C00147,web
O26062004470,2026-06-20,P203,레깅스 2종세트,하의,S,카키,1,18000,18000,C00515,web
O26062004471,2026-06-20,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C00258,web
O26062004472,2026-06-20,P402,린넨 셔츠 원피스,원피스,S,카키,1,47000,47000,C03427,web
O26062004473,2026-06-20,P501,상하 세트 (티+팬츠),세트,XL,카키,1,42000,42000,C02276,web
O26062004474,2026-06-20,P501,상하 세트 (티+팬츠),세트,S,코랄,1,42000,42000,C04146,web
O26062004475,2026-06-20,P501,상하 세트 (티+팬츠),세트,XL,아이보리,1,42000,42000,C05081,web
O26062004476,2026-06-20,P501,상하 세트 (티+팬츠),세트,L,코랄,1,42000,42000,C00289,web
O26062004477,2026-06-20,P502,잠옷 세트,세트,XS,카키,1,28000,28000,C04295,web
O26062004478,2026-06-20,P502,잠옷 세트,세트,S,아이보리,1,28000,28000,C00554,web
O26062004479,2026-06-20,P502,잠옷 세트,세트,XS,아이보리,1,28000,28000,C00308,web
O26062104480,2026-06-21,P101,데일리 베이직 티셔츠,상의,XL,아이보리,1,15900,15900,C04388,web
O26062104481,2026-06-21,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C03978,web
O26062104482,2026-06-21,P101,데일리 베이직 티셔츠,상의,XL,카키,1,15900,15900,C01411,web
O26062104483,2026-06-21,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C00412,web
O26062104484,2026-06-21,P102,프릴 카라 블라우스,상의,M,네이비,1,32000,32000,C00445,web
O26062104485,2026-06-21,P103,스트라이프 긴팔티,상의,M,아이보리,1,21000,21000,C01632,web
O26062104486,2026-06-21,P104,고밀도 맨투맨,상의,M,그레이,1,29000,29000,C04362,web
O26062104487,2026-06-21,P104,고밀도 맨투맨,상의,2XL,아이보리,1,29000,29000,C00522,web
O26062104488,2026-06-21,P104,고밀도 맨투맨,상의,XL,카키,1,29000,29000,C03284,web
O26062104489,2026-06-21,P104,고밀도 맨투맨,상의,2XL,코랄,1,29000,29000,C00004,web
O26062104490,2026-06-21,P105,루즈핏 니트,상의,S,아이보리,1,39000,39000,C00615,web
O26062104491,2026-06-21,P105,루즈핏 니트,상의,M,코랄,1,39000,39000,C03110,web
O26062104492,2026-06-21,P201,코튼 조거 팬츠,하의,S,코랄,1,24000,24000,C03574,web
O26062104493,2026-06-21,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C04135,web
O26062104494,2026-06-21,P202,데님 오버올,하의,M,네이비,1,39000,39000,C01677,web
O26062104495,2026-06-21,P202,데님 오버올,하의,S,아이보리,1,39000,39000,C03904,web
O26062104496,2026-06-21,P203,레깅스 2종세트,하의,S,그레이,1,18000,18000,C04987,web
O26062104497,2026-06-21,P401,플라워 원피스,원피스,S,그레이,1,36000,36000,C00410,web
O26062104498,2026-06-21,P402,린넨 셔츠 원피스,원피스,M,코랄,1,47000,47000,C03279,web
O26062104499,2026-06-21,P402,린넨 셔츠 원피스,원피스,S,네이비,1,47000,47000,C00628,web
O26062104500,2026-06-21,P501,상하 세트 (티+팬츠),세트,M,네이비,1,42000,42000,C03576,web
O26062204501,2026-06-22,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C03423,web
O26062204502,2026-06-22,P102,프릴 카라 블라우스,상의,S,아이보리,1,32000,32000,C04131,web
O26062204503,2026-06-22,P203,레깅스 2종세트,하의,S,카키,1,18000,18000,C00272,web
O26062204504,2026-06-22,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C01468,web
O26062204505,2026-06-22,P402,린넨 셔츠 원피스,원피스,L,그레이,1,47000,47000,C03349,web
O26062204506,2026-06-22,P402,린넨 셔츠 원피스,원피스,L,그레이,1,47000,47000,C02209,web
O26062204507,2026-06-22,P402,린넨 셔츠 원피스,원피스,L,코랄,1,47000,47000,C00660,web
O26062204508,2026-06-22,P402,린넨 셔츠 원피스,원피스,L,네이비,1,47000,47000,C01702,web
O26062204509,2026-06-22,P501,상하 세트 (티+팬츠),세트,M,네이비,1,42000,42000,C04838,web
O26062204510,2026-06-22,P601,코튼 헤어밴드,악세서리,S,카키,1,9900,9900,C01776,web
O26062204511,2026-06-22,P601,코튼 헤어밴드,악세서리,S,코랄,1,9900,9900,C00559,web
O26062304512,2026-06-23,P101,데일리 베이직 티셔츠,상의,M,네이비,1,15900,15900,C00487,web
O26062304513,2026-06-23,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C00311,web
O26062304514,2026-06-23,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C00805,web
O26062304515,2026-06-23,P101,데일리 베이직 티셔츠,상의,S,네이비,1,15900,15900,C03630,web
O26062304516,2026-06-23,P201,코튼 조거 팬츠,하의,XL,네이비,1,24000,24000,C00228,web
O26062304517,2026-06-23,P201,코튼 조거 팬츠,하의,XS,네이비,1,24000,24000,C02900,web
O26062304518,2026-06-23,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C01815,web
O26062304519,2026-06-23,P402,린넨 셔츠 원피스,원피스,S,그레이,1,47000,47000,C00892,web
O26062304520,2026-06-23,P502,잠옷 세트,세트,M,네이비,1,28000,28000,C05024,web
O26062304521,2026-06-23,P502,잠옷 세트,세트,M,네이비,1,28000,28000,C04183,web
O26062404522,2026-06-24,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C04956,web
O26062404523,2026-06-24,P101,데일리 베이직 티셔츠,상의,XS,네이비,1,15900,15900,C03336,web
O26062404524,2026-06-24,P101,데일리 베이직 티셔츠,상의,L,카키,1,15900,15900,C00461,web
O26062404525,2026-06-24,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C01971,web
O26062404526,2026-06-24,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C03332,web
O26062404527,2026-06-24,P103,스트라이프 긴팔티,상의,S,코랄,1,21000,21000,C02015,web
O26062404528,2026-06-24,P103,스트라이프 긴팔티,상의,S,네이비,1,21000,21000,C00269,web
O26062404529,2026-06-24,P104,고밀도 맨투맨,상의,2XL,그레이,1,29000,29000,C04302,web
O26062404529,2026-06-24,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C04302,web
O26062404530,2026-06-24,P104,고밀도 맨투맨,상의,L,코랄,1,29000,29000,C02428,web
O26062404531,2026-06-24,P202,데님 오버올,하의,M,카키,1,39000,39000,C02238,web
O26062404532,2026-06-24,P203,레깅스 2종세트,하의,XS,네이비,1,18000,18000,C04748,web
O26062404533,2026-06-24,P402,린넨 셔츠 원피스,원피스,M,카키,1,47000,47000,C02469,web
O26062404534,2026-06-24,P402,린넨 셔츠 원피스,원피스,S,네이비,1,47000,47000,C00279,web
O26062404535,2026-06-24,P402,린넨 셔츠 원피스,원피스,S,코랄,1,47000,47000,C00430,web
O26062404536,2026-06-24,P501,상하 세트 (티+팬츠),세트,M,아이보리,1,42000,42000,C00562,web
O26062404537,2026-06-24,P502,잠옷 세트,세트,XS,코랄,1,28000,28000,C04553,web
O26062404538,2026-06-24,P502,잠옷 세트,세트,L,그레이,1,28000,28000,C05152,web
O26062504539,2026-06-25,P101,데일리 베이직 티셔츠,상의,S,아이보리,1,15900,15900,C04152,web
O26062504540,2026-06-25,P101,데일리 베이직 티셔츠,상의,L,네이비,1,15900,15900,C04295,web
O26062504541,2026-06-25,P102,프릴 카라 블라우스,상의,S,코랄,1,32000,32000,C00744,web
O26062504542,2026-06-25,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C01326,web
O26062504543,2026-06-25,P102,프릴 카라 블라우스,상의,M,카키,1,32000,32000,C00200,web
O26062504544,2026-06-25,P102,프릴 카라 블라우스,상의,M,그레이,1,32000,32000,C03321,web
O26062504545,2026-06-25,P103,스트라이프 긴팔티,상의,XS,네이비,1,21000,21000,C00910,web
O26062504546,2026-06-25,P103,스트라이프 긴팔티,상의,M,네이비,1,21000,21000,C01968,web
O26062504547,2026-06-25,P103,스트라이프 긴팔티,상의,M,코랄,1,21000,21000,C04317,web
O26062504548,2026-06-25,P104,고밀도 맨투맨,상의,2XL,아이보리,1,29000,29000,C00047,web
O26062504549,2026-06-25,P104,고밀도 맨투맨,상의,2XL,네이비,1,29000,29000,C01214,web
O26062504550,2026-06-25,P105,루즈핏 니트,상의,S,코랄,1,39000,39000,C04786,web
O26062504551,2026-06-25,P301,경량 패딩 베스트,아우터,M,코랄,1,52000,52000,C02524,web
O26062504552,2026-06-25,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C02500,web
O26062504553,2026-06-25,P401,플라워 원피스,원피스,S,카키,1,36000,36000,C03881,web
O26062504554,2026-06-25,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C03408,web
O26062504555,2026-06-25,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C00458,web
O26062504556,2026-06-25,P402,린넨 셔츠 원피스,원피스,M,카키,1,47000,47000,C00114,web
O26062504557,2026-06-25,P402,린넨 셔츠 원피스,원피스,S,아이보리,1,47000,47000,C03546,web
O26062504558,2026-06-25,P402,린넨 셔츠 원피스,원피스,M,카키,1,47000,47000,C02919,web
O26062504559,2026-06-25,P501,상하 세트 (티+팬츠),세트,S,아이보리,1,42000,42000,C02362,web
O26062604560,2026-06-26,P101,데일리 베이직 티셔츠,상의,XS,네이비,1,15900,15900,C00206,web
O26062604561,2026-06-26,P101,데일리 베이직 티셔츠,상의,XS,네이비,1,15900,15900,C00052,web
O26062604562,2026-06-26,P101,데일리 베이직 티셔츠,상의,M,네이비,1,15900,15900,C03803,web
O26062604563,2026-06-26,P101,데일리 베이직 티셔츠,상의,XL,그레이,1,15900,15900,C01015,web
O26062604564,2026-06-26,P103,스트라이프 긴팔티,상의,L,아이보리,1,21000,21000,C00134,web
O26062604565,2026-06-26,P103,스트라이프 긴팔티,상의,S,네이비,1,21000,21000,C03066,web
O26062604566,2026-06-26,P103,스트라이프 긴팔티,상의,M,카키,1,21000,21000,C02004,web
O26062604567,2026-06-26,P103,스트라이프 긴팔티,상의,XS,카키,1,21000,21000,C04387,web
O26062604568,2026-06-26,P104,고밀도 맨투맨,상의,L,네이비,1,29000,29000,C00423,web
O26062604569,2026-06-26,P104,고밀도 맨투맨,상의,M,네이비,1,29000,29000,C00012,web
O26062604570,2026-06-26,P104,고밀도 맨투맨,상의,L,카키,1,29000,29000,C02659,web
O26062604571,2026-06-26,P105,루즈핏 니트,상의,M,그레이,1,39000,39000,C04275,web
O26062604572,2026-06-26,P105,루즈핏 니트,상의,L,네이비,1,39000,39000,C04015,web
O26062604573,2026-06-26,P201,코튼 조거 팬츠,하의,XL,네이비,1,24000,24000,C04349,web
O26062604574,2026-06-26,P202,데님 오버올,하의,M,아이보리,1,39000,39000,C01256,web
O26062604575,2026-06-26,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C00048,web
O26062604576,2026-06-26,P401,플라워 원피스,원피스,S,그레이,1,36000,36000,C03304,web
O26062604577,2026-06-26,P401,플라워 원피스,원피스,S,카키,1,36000,36000,C04887,web
O26062604578,2026-06-26,P501,상하 세트 (티+팬츠),세트,L,네이비,1,42000,42000,C00034,web
O26062704579,2026-06-27,P101,데일리 베이직 티셔츠,상의,S,코랄,1,15900,15900,C03655,web
O26062704580,2026-06-27,P101,데일리 베이직 티셔츠,상의,S,그레이,1,15900,15900,C02866,web
O26062704581,2026-06-27,P101,데일리 베이직 티셔츠,상의,M,네이비,1,15900,15900,C02119,web
O26062704582,2026-06-27,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C00580,web
O26062704583,2026-06-27,P102,프릴 카라 블라우스,상의,M,코랄,1,32000,32000,C02430,web
O26062704584,2026-06-27,P102,프릴 카라 블라우스,상의,M,코랄,1,32000,32000,C05018,web
O26062704585,2026-06-27,P105,루즈핏 니트,상의,M,그레이,1,39000,39000,C00271,web
O26062704586,2026-06-27,P105,루즈핏 니트,상의,M,아이보리,1,39000,39000,C01986,web
O26062704587,2026-06-27,P105,루즈핏 니트,상의,L,네이비,1,39000,39000,C00616,web
O26062704588,2026-06-27,P203,레깅스 2종세트,하의,XS,네이비,1,18000,18000,C03681,web
O26062704589,2026-06-27,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C02929,web
O26062704590,2026-06-27,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C00268,web
O26062704591,2026-06-27,P402,린넨 셔츠 원피스,원피스,S,아이보리,1,47000,47000,C02265,web
O26062704592,2026-06-27,P501,상하 세트 (티+팬츠),세트,M,그레이,1,42000,42000,C01339,web
O26062704593,2026-06-27,P501,상하 세트 (티+팬츠),세트,M,네이비,1,42000,42000,C04351,web
O26062804594,2026-06-28,P101,데일리 베이직 티셔츠,상의,XS,코랄,1,15900,15900,C00051,web
O26062804595,2026-06-28,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C01756,web
O26062804596,2026-06-28,P101,데일리 베이직 티셔츠,상의,S,네이비,1,15900,15900,C02205,web
O26062804597,2026-06-28,P102,프릴 카라 블라우스,상의,S,아이보리,1,32000,32000,C02751,web
O26062804598,2026-06-28,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C02982,web
O26062804599,2026-06-28,P104,고밀도 맨투맨,상의,2XL,코랄,1,29000,29000,C03346,web
O26062804600,2026-06-28,P104,고밀도 맨투맨,상의,2XL,코랄,1,29000,29000,C00470,web
O26062804601,2026-06-28,P105,루즈핏 니트,상의,S,네이비,1,39000,39000,C00222,web
O26062804602,2026-06-28,P105,루즈핏 니트,상의,M,그레이,1,39000,39000,C00108,web
O26062804603,2026-06-28,P105,루즈핏 니트,상의,M,네이비,1,39000,39000,C04323,web
O26062804604,2026-06-28,P401,플라워 원피스,원피스,S,그레이,1,36000,36000,C02411,web
O26062804605,2026-06-28,P401,플라워 원피스,원피스,S,그레이,1,36000,36000,C04118,web
O26062804606,2026-06-28,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C04349,web
O26062804607,2026-06-28,P402,린넨 셔츠 원피스,원피스,L,아이보리,1,47000,47000,C00829,web
O26062804608,2026-06-28,P402,린넨 셔츠 원피스,원피스,L,카키,1,47000,47000,C01603,web
O26062804609,2026-06-28,P402,린넨 셔츠 원피스,원피스,L,카키,1,47000,47000,C00151,web
O26062804610,2026-06-28,P501,상하 세트 (티+팬츠),세트,L,그레이,1,42000,42000,C01324,web
O26062804611,2026-06-28,P501,상하 세트 (티+팬츠),세트,L,그레이,1,42000,42000,C04129,web
O26062804612,2026-06-28,P502,잠옷 세트,세트,S,아이보리,1,28000,28000,C02821,web
O26062804613,2026-06-28,P602,니트 비니,악세서리,S,카키,1,13000,13000,C00675,web
O26062804614,2026-06-28,P602,니트 비니,악세서리,S,네이비,1,13000,13000,C03516,web
O26062904615,2026-06-29,P101,데일리 베이직 티셔츠,상의,XL,아이보리,1,15900,15900,C00073,web
O26062904616,2026-06-29,P101,데일리 베이직 티셔츠,상의,L,네이비,1,15900,15900,C04925,web
O26062904617,2026-06-29,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C05072,web
O26062904618,2026-06-29,P102,프릴 카라 블라우스,상의,S,코랄,1,32000,32000,C04578,web
O26062904619,2026-06-29,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C01678,web
O26062904620,2026-06-29,P104,고밀도 맨투맨,상의,S,코랄,1,29000,29000,C00287,web
O26062904621,2026-06-29,P104,고밀도 맨투맨,상의,M,코랄,1,29000,29000,C04403,web
O26062904622,2026-06-29,P105,루즈핏 니트,상의,M,코랄,1,39000,39000,C01262,web
O26062904623,2026-06-29,P201,코튼 조거 팬츠,하의,XL,네이비,1,24000,24000,C01246,web
O26062904624,2026-06-29,P201,코튼 조거 팬츠,하의,XL,카키,1,24000,24000,C01657,web
O26062904625,2026-06-29,P302,후드 집업 점퍼,아우터,L,코랄,1,48000,48000,C00682,web
O26062904626,2026-06-29,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C00209,web
O26062904627,2026-06-29,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C01007,web
O26062904628,2026-06-29,P402,린넨 셔츠 원피스,원피스,S,그레이,1,47000,47000,C00231,web
O26062904629,2026-06-29,P501,상하 세트 (티+팬츠),세트,S,카키,1,42000,42000,C04312,web
O26062904630,2026-06-29,P501,상하 세트 (티+팬츠),세트,M,네이비,1,42000,42000,C00539,web
O26062904631,2026-06-29,P502,잠옷 세트,세트,XS,네이비,1,28000,28000,C04794,web
O26063004632,2026-06-30,P101,데일리 베이직 티셔츠,상의,S,코랄,1,15900,15900,C02503,web
O26063004633,2026-06-30,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C02857,web
O26063004634,2026-06-30,P101,데일리 베이직 티셔츠,상의,L,코랄,1,15900,15900,C00310,web
O26063004635,2026-06-30,P103,스트라이프 긴팔티,상의,M,네이비,1,21000,21000,C04785,web
O26063004636,2026-06-30,P104,고밀도 맨투맨,상의,2XL,아이보리,1,29000,29000,C03130,web
O26063004637,2026-06-30,P104,고밀도 맨투맨,상의,L,카키,1,29000,29000,C03623,web
O26063004638,2026-06-30,P105,루즈핏 니트,상의,S,네이비,1,39000,39000,C00373,web
O26063004639,2026-06-30,P105,루즈핏 니트,상의,M,그레이,1,39000,39000,C04207,web
O26063004640,2026-06-30,P201,코튼 조거 팬츠,하의,L,코랄,1,24000,24000,C04275,web
O26063004641,2026-06-30,P402,린넨 셔츠 원피스,원피스,L,코랄,1,47000,47000,C04119,web
O26063004642,2026-06-30,P501,상하 세트 (티+팬츠),세트,XL,아이보리,1,42000,42000,C04479,web
O26063004643,2026-06-30,P501,상하 세트 (티+팬츠),세트,L,아이보리,1,42000,42000,C00406,web
O26063004644,2026-06-30,P502,잠옷 세트,세트,S,아이보리,1,28000,28000,C00456,web
O26063004645,2026-06-30,P502,잠옷 세트,세트,M,네이비,1,28000,28000,C03298,web
O26070104646,2026-07-01,P101,데일리 베이직 티셔츠,상의,XL,그레이,1,15900,15900,C00061,web
O26070104647,2026-07-01,P101,데일리 베이직 티셔츠,상의,XL,코랄,1,15900,15900,C04865,web
O26070104648,2026-07-01,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C04753,web
O26070104649,2026-07-01,P103,스트라이프 긴팔티,상의,S,아이보리,1,21000,21000,C05038,web
O26070104650,2026-07-01,P103,스트라이프 긴팔티,상의,XS,네이비,1,21000,21000,C04172,web
O26070104651,2026-07-01,P201,코튼 조거 팬츠,하의,L,그레이,1,24000,24000,C02458,web
O26070104652,2026-07-01,P201,코튼 조거 팬츠,하의,XS,아이보리,1,24000,24000,C04553,web
O26070104653,2026-07-01,P201,코튼 조거 팬츠,하의,M,네이비,1,24000,24000,C05023,web
O26070104654,2026-07-01,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C00421,web
O26070104655,2026-07-01,P302,후드 집업 점퍼,아우터,S,네이비,1,48000,48000,C00322,web
O26070104656,2026-07-01,P302,후드 집업 점퍼,아우터,L,아이보리,1,48000,48000,C00428,web
O26070104657,2026-07-01,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C02065,web
O26070104658,2026-07-01,P402,린넨 셔츠 원피스,원피스,L,아이보리,1,47000,47000,C02272,web
O26070104659,2026-07-01,P402,린넨 셔츠 원피스,원피스,L,그레이,1,47000,47000,C03320,web
O26070104660,2026-07-01,P402,린넨 셔츠 원피스,원피스,M,코랄,1,47000,47000,C00150,web
O26070104661,2026-07-01,P501,상하 세트 (티+팬츠),세트,S,네이비,1,42000,42000,C02093,web
O26070104662,2026-07-01,P502,잠옷 세트,세트,XS,코랄,1,28000,28000,C04527,web
O26070104663,2026-07-01,P602,니트 비니,악세서리,L,코랄,1,13000,13000,C02101,web
O26070104664,2026-07-01,P602,니트 비니,악세서리,M,아이보리,1,13000,13000,C01805,web
O26070104665,2026-07-01,P602,니트 비니,악세서리,S,아이보리,1,13000,13000,C00358,web
O26070204666,2026-07-02,P101,데일리 베이직 티셔츠,상의,M,아이보리,1,15900,15900,C02755,web
O26070204667,2026-07-02,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C02140,web
O26070204668,2026-07-02,P102,프릴 카라 블라우스,상의,S,네이비,1,32000,32000,C02191,web
O26070204669,2026-07-02,P102,프릴 카라 블라우스,상의,M,코랄,1,32000,32000,C00382,web
O26070204670,2026-07-02,P102,프릴 카라 블라우스,상의,M,그레이,1,32000,32000,C04315,web
O26070204671,2026-07-02,P103,스트라이프 긴팔티,상의,L,네이비,1,21000,21000,C03063,web
O26070204672,2026-07-02,P202,데님 오버올,하의,S,아이보리,1,39000,39000,C00361,web
O26070204673,2026-07-02,P203,레깅스 2종세트,하의,S,아이보리,1,18000,18000,C02509,web
O26070204674,2026-07-02,P203,레깅스 2종세트,하의,XS,그레이,1,18000,18000,C01749,web
O26070204675,2026-07-02,P401,플라워 원피스,원피스,S,그레이,1,36000,36000,C02810,web
O26070204676,2026-07-02,P402,린넨 셔츠 원피스,원피스,S,아이보리,1,47000,47000,C01489,web
O26070204677,2026-07-02,P501,상하 세트 (티+팬츠),세트,L,그레이,1,42000,42000,C04711,web
O26070204678,2026-07-02,P601,코튼 헤어밴드,악세서리,S,코랄,1,9900,9900,C01780,web
O26070204679,2026-07-02,P602,니트 비니,악세서리,S,네이비,1,13000,13000,C00444,web
O26070304680,2026-07-03,P101,데일리 베이직 티셔츠,상의,M,네이비,1,15900,15900,C00247,web
O26070304681,2026-07-03,P101,데일리 베이직 티셔츠,상의,XS,카키,1,15900,15900,C02619,web
O26070304682,2026-07-03,P102,프릴 카라 블라우스,상의,M,카키,1,32000,32000,C04366,web
O26070304683,2026-07-03,P102,프릴 카라 블라우스,상의,M,그레이,1,32000,32000,C00538,web
O26070304684,2026-07-03,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C00401,web
O26070304685,2026-07-03,P103,스트라이프 긴팔티,상의,L,그레이,1,21000,21000,C04762,web
O26070304686,2026-07-03,P104,고밀도 맨투맨,상의,XL,네이비,1,29000,29000,C03555,web
O26070304687,2026-07-03,P201,코튼 조거 팬츠,하의,S,네이비,1,24000,24000,C01307,web
O26070304688,2026-07-03,P202,데님 오버올,하의,M,코랄,1,39000,39000,C01661,web
O26070304689,2026-07-03,P203,레깅스 2종세트,하의,S,아이보리,1,18000,18000,C03187,web
O26070304690,2026-07-03,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C00040,web
O26070304691,2026-07-03,P401,플라워 원피스,원피스,S,네이비,1,36000,36000,C01033,web
O26070304692,2026-07-03,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C05008,web
O26070304693,2026-07-03,P401,플라워 원피스,원피스,S,그레이,1,36000,36000,C00436,web
O26070304694,2026-07-03,P401,플라워 원피스,원피스,S,네이비,1,36000,36000,C01482,web
O26070304695,2026-07-03,P501,상하 세트 (티+팬츠),세트,L,그레이,1,42000,42000,C00333,web
O26070304696,2026-07-03,P601,코튼 헤어밴드,악세서리,M,코랄,1,9900,9900,C00410,web
O26070404697,2026-07-04,P101,데일리 베이직 티셔츠,상의,XS,그레이,1,15900,15900,C02126,web
O26070404698,2026-07-04,P101,데일리 베이직 티셔츠,상의,L,그레이,1,15900,15900,C00290,web
O26070404699,2026-07-04,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C00283,web
O26070404700,2026-07-04,P102,프릴 카라 블라우스,상의,S,네이비,1,32000,32000,C01674,web
